MCCC1,"Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial"
MCCC2,"Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial"
MCEE,"Methylmalonyl-CoA epimerase, mitochondrial"
MCF2L,Guanine nucleotide exchange factor DBS
MCHR1,Melanin-concentrating hormone receptor 1
MCIDAS,Multicilin
MCL1,Induced myeloid leukemia cell differentiation protein Mcl-1
MCM10,Protein MCM10 homolog
MCM2,DNA replication licensing factor MCM2
MCM3,DNA replication licensing factor MCM3
MCM3AP,Germinal-center associated nuclear protein
MCM4,DNA replication licensing factor MCM4
MCM5,DNA replication licensing factor MCM5
MCM6,DNA replication licensing factor MCM6
MCM7,DNA replication licensing factor MCM7
MCM8,DNA helicase MCM8
MCM9,DNA helicase MCM9
MCMBP,Mini-chromosome maintenance complex-binding protein
MCOLN1,Mucolipin-1
MCPH1,Microcephalin
MCRIP1,Mapk-regulated corepressor-interacting protein 1
MCRIP2,MAPK regulated corepressor interacting protein 2
MCRS1,Microspherule protein 1
MCTP1,Multiple C2 and transmembrane domain-containing protein 1
MCTP2,Multiple C2 and transmembrane domain-containing protein 2
MCTS1,Malignant T-cell-amplified sequence 1
MCU,"Calcium uniporter protein, mitochondrial"
MCUB,"Calcium uniporter regulatory subunit MCUb, mitochondrial"
MCUR1,Mitochondrial calcium uniporter regulator 1
MDC1,Mediator of DNA damage checkpoint protein 1
MDFIC,MyoD family inhibitor domain-containing protein
MDGA1,MAM domain-containing glycosylphosphatidylinositol anchor protein 1
MDH1,"Malate dehydrogenase, cytoplasmic"
MDH2,"Malate dehydrogenase, mitochondrial"
MDK,Midkine
MDM1,Nuclear protein MDM1
MDM2,E3 ubiquitin-protein ligase Mdm2
MDM4,Protein Mdm4
MDN1,Midasin
ME1,NADP-dependent malic enzyme
ME2,"NAD-dependent malic enzyme, mitochondrial"
ME3,"NADP-dependent malic enzyme, mitochondrial"
MEAF6,Chromatin modification-related protein MEAF6
MEAK7,MTOR-associated protein MEAK7
MECOM,Histone-lysine N-methyltransferase MECOM
MECP2,Methyl-CpG-binding protein 2
MECR,"Enoyl-[acyl-carrier-protein] reductase, mitochondrial"
MED1,Mediator of RNA polymerase II transcription subunit 1
MED10,Mediator of RNA polymerase II transcription subunit 10
MED11,Mediator of RNA polymerase II transcription subunit 11
MED12,Mediator of RNA polymerase II transcription subunit 12
MED13,Mediator of RNA polymerase II transcription subunit 13
MED14,Mediator of RNA polymerase II transcription subunit 14
MED15,Mediator of RNA polymerase II transcription subunit 15
MED16,Mediator of RNA polymerase II transcription subunit 16
MED17,Mediator of RNA polymerase II transcription subunit 17
MED18,Mediator of RNA polymerase II transcription subunit 18
MED19,Mediator of RNA polymerase II transcription subunit 19
MED20,Mediator of RNA polymerase II transcription subunit 20
MED21,Mediator of RNA polymerase II transcription subunit 21
MED22,Mediator of RNA polymerase II transcription subunit 22
MED23,Mediator of RNA polymerase II transcription subunit 23
MED24,Mediator of RNA polymerase II transcription subunit 24
MED25,Mediator of RNA polymerase II transcription subunit 25
MED26,Mediator of RNA polymerase II transcription subunit 26
MED27,Mediator of RNA polymerase II transcription subunit 27
MED28,Mediator of RNA polymerase II transcription subunit 28
MED29,Mediator of RNA polymerase II transcription subunit 29
MED30,Mediator of RNA polymerase II transcription subunit 30
MED31,Mediator of RNA polymerase II transcription subunit 31
MED4,Mediator of RNA polymerase II transcription subunit 4
MED6,Mediator of RNA polymerase II transcription subunit 6
MED7,Mediator of RNA polymerase II transcription subunit 7
MED8,Mediator of RNA polymerase II transcription subunit 8
MED9,Mediator of RNA polymerase II transcription subunit 9
MEDAG,Mesenteric estrogen-dependent adipogenesis protein
MEF2A,Myocyte-specific enhancer factor 2A
MEF2B,Myocyte-specific enhancer factor 2B
MEF2C,Myocyte-specific enhancer factor 2C
MEF2D,Myocyte-specific enhancer factor 2D
MEFV,Pyrin
MEGF10,Multiple epidermal growth factor-like domains protein 10
MEIS1,Homeobox protein Meis1
MEIS2,Homeobox protein Meis2
MEIS3,Homeobox protein Meis3
MELK,Maternal embryonic leucine zipper kinase
MELTF,Melanotransferrin
MEN1,Menin
MEOX1,Homeobox protein MOX-1
MEOX2,Homeobox protein MOX-2
MEP1A,Meprin A subunit alpha
MEP1B,Meprin A subunit beta
MEPCE,7SK snRNA methylphosphate capping enzyme
MERTK,Tyrosine-protein kinase Mer
MESP1,Mesoderm posterior protein 1
MESP2,Mesoderm posterior protein 2
MET,Hepatocyte growth factor receptor
METAP1,Methionine aminopeptidase 1
METAP1D,"Methionine aminopeptidase 1D, mitochondrial"
METAP2,Methionine aminopeptidase 2
METTL1,tRNA (guanine-N(7)-)-methyltransferase
METTL13,eEF1A lysine and N-terminal methyltransferase
METTL14,N6-adenosine-methyltransferase non-catalytic subunit
METTL15,12S rRNA N4-methylcytidine (m4C) methyltransferase
METTL16,RNA N6-adenosine-methyltransferase METTL16
METTL17,"Methyltransferase-like protein 17, mitochondrial"
METTL18,Histidine protein methyltransferase 1 homolog
METTL21A,Protein N-lysine methyltransferase METTL21A
METTL21C,Protein-lysine methyltransferase METTL21C
METTL22,Methyltransferase-like protein 22
METTL23,Histone-arginine methyltransferase METTL23
METTL2A,tRNA N(3)-methylcytidine methyltransferase METTL2A
METTL2B,tRNA N(3)-methylcytidine methyltransferase METTL2B
METTL3,N6-adenosine-methyltransferase catalytic subunit
METTL4,N(6)-adenine-specific methyltransferase METTL4
METTL5,rRNA N6-adenosine-methyltransferase METTL5
METTL6,tRNA N(3)-methylcytidine methyltransferase METTL6
METTL8,"tRNA N(3)-methylcytidine methyltransferase METTL8, mitochondrial"
METTL9,Protein-L-histidine N-pros-methyltransferase
MEX3A,RNA-binding protein MEX3A
MEX3B,RNA-binding protein MEX3B
MEX3C,RNA-binding E3 ubiquitin-protein ligase MEX3C
MEX3D,RNA-binding protein MEX3D
MFAP1,Microfibrillar-associated protein 1
MFAP2,Microfibrillar-associated protein 2
MFAP3L,Microfibrillar-associated protein 3-like
MFAP4,Microfibril-associated glycoprotein 4
MFF,Mitochondrial fission factor
MFHAS1,Malignant fibrous histiocytoma-amplified sequence 1
MFN1,Mitofusin-1
MFN2,Mitofusin-2
MFNG,"Beta-1,3-N-acetylglucosaminyltransferase manic fringe"
MFSD10,Major facilitator superfamily domain-containing protein 10
MFSD12,Major facilitator superfamily domain-containing protein 12
MFSD2A,Sodium-dependent lysophosphatidylcholine symporter 1
MFSD2B,Sphingosine-1-phosphate transporter MFSD2B
MFSD8,Major facilitator superfamily domain-containing protein 8
MGA,MAX gene-associated protein
MGAM,Maltase-glucoamylase
MGARP,Protein MGARP
MGAT1,"Alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase"
MGAT2,"Alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase"
MGAT3,"Beta-1,4-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase"
MGAT4A,"Alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A"
MGAT4B,"Alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase B"
MGAT5,"Alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase A"
MGAT5B,"Alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase B"
MGLL,Monoglyceride lipase
MGME1,Mitochondrial genome maintenance exonuclease 1
MGMT,Methylated-DNA--protein-cysteine methyltransferase
MGRN1,E3 ubiquitin-protein ligase MGRN1
MGST1,Microsomal glutathione S-transferase 1
MGST2,Microsomal glutathione S-transferase 2
MGST3,"Glutathione S-transferase 3, mitochondrial"
MIA2,Melanoma inhibitory activity protein 2
MIA3,Transport and Golgi organization protein 1 homolog
MIB1,E3 ubiquitin-protein ligase MIB1
MICA,MHC class I polypeptide-related sequence A
MICAL1,[F-actin]-monooxygenase MICAL1
MICAL2,[F-actin]-monooxygenase MICAL2
MICAL3,[F-actin]-monooxygenase MICAL3
MICALL1,MICAL-like protein 1
MICALL2,MICAL-like protein 2
MICB,MHC class I polypeptide-related sequence B
MICOS10,MICOS complex subunit MIC10
MICOS13,MICOS complex subunit MIC13
MICU1,"Calcium uptake protein 1, mitochondrial"
MICU2,"Calcium uptake protein 2, mitochondrial"
MID1,E3 ubiquitin-protein ligase Midline-1
MID2,Probable E3 ubiquitin-protein ligase MID2
MIDEAS,Mitotic deacetylase-associated SANT domain protein
MIDN,Midnolin
MIEF1,Mitochondrial dynamics protein MIEF1
MIEF2,Mitochondrial dynamics protein MID49
MIEN1,Migration and invasion enhancer 1
MIER1,Mesoderm induction early response protein 1
MIER2,Mesoderm induction early response protein 2
MIER3,Mesoderm induction early response protein 3
MIF,Macrophage migration inhibitory factor
MIF4GD,MIF4G domain-containing protein
MIGA1,Mitoguardin 1
MIGA2,Mitoguardin 2
MINAR1,Major intrinsically disordered Notch2-binding receptor 1
MINAR2,Major intrinsically disordered NOTCH2-binding receptor 1-like
MINDY1,Ubiquitin carboxyl-terminal hydrolase MINDY-1
MINDY2,Ubiquitin carboxyl-terminal hydrolase MINDY-2
MINDY3,Ubiquitin carboxyl-terminal hydrolase MINDY-3
MINK1,Misshapen-like kinase 1
MINPP1,Multiple inositol polyphosphate phosphatase 1
MIOS,GATOR complex protein MIOS
MIOX,Inositol oxygenase
MIP,Lens fiber major intrinsic protein
MIPEP,Mitochondrial intermediate peptidase
MIPOL1,Mirror-image polydactyly gene 1 protein
MIR9-1HG,Protein CROC-4
MIS12,Protein MIS12 homolog
MIS18A,Protein Mis18-alpha
MISP,Mitotic interactor and substrate of PLK1
MITD1,MIT domain-containing protein 1
MITF,Microphthalmia-associated transcription factor
MIXL1,Homeobox protein MIXL1
MKI67,Proliferation marker protein Ki-67
MKKS,Molecular chaperone MKKS
MKLN1,Muskelin
MKNK1,MAP kinase-interacting serine/threonine-protein kinase 1
MKNK2,MAP kinase-interacting serine/threonine-protein kinase 2
MKRN1,E3 ubiquitin-protein ligase makorin-1
MKS1,Tectonic-like complex member MKS1
MLANA,Melanoma antigen recognized by T-cells 1
MLC1,Membrane protein MLC1
MLEC,Malectin
MLF1,Myeloid leukemia factor 1
MLH1,DNA mismatch repair protein Mlh1
MLH3,DNA mismatch repair protein Mlh3
MLKL,Mixed lineage kinase domain-like protein
MLLT1,Protein ENL
MLLT10,Protein AF-10
MLLT11,Protein AF1q
MLLT3,Protein AF-9
MLLT6,Protein AF-17
MLNR,Motilin receptor
MLPH,Melanophilin
MLST8,Target of rapamycin complex subunit LST8
MLX,Max-like protein X
MLXIP,MLX-interacting protein
MLXIPL,Carbohydrate-responsive element-binding protein
MLYCD,"Malonyl-CoA decarboxylase, mitochondrial"
MMAA,"Methylmalonic aciduria type A protein, mitochondrial"
MMAB,Corrinoid adenosyltransferase MMAB
MMACHC,Cyanocobalamin reductase / alkylcobalamin dealkylase
MMADHC,Cobalamin trafficking protein CblD
MMD,Monocyte to macrophage differentiation factor
MMD2,Monocyte to macrophage differentiation factor 2
MME,Neprilysin
MMEL1,Membrane metallo-endopeptidase-like 1
MMGT1,ER membrane protein complex subunit 5
MMP1,Interstitial collagenase
MMP11,Stromelysin-3
MMP12,Macrophage metalloelastase
MMP13,Collagenase 3
MMP14,Matrix metalloproteinase-14
MMP16,Matrix metalloproteinase-16
MMP2,72 kDa type IV collagenase
MMP20,Matrix metalloproteinase-20
MMP23B,Matrix metalloproteinase-23
MMP25,Matrix metalloproteinase-25
MMP27,Matrix metalloproteinase-27
MMP3,Stromelysin-1
MMP7,Matrilysin
MMP8,Neutrophil collagenase
MMP9,Matrix metalloproteinase-9
MMRN1,Multimerin-1
MMRN2,Multimerin-2
MMS19,MMS19 nucleotide excision repair protein homolog
MMS22L,Protein MMS22-like
MMUT,"Methylmalonyl-CoA mutase, mitochondrial"
MN1,Transcriptional activator MN1
MNAT1,CDK-activating kinase assembly factor MAT1
MND1,Meiotic nuclear division protein 1 homolog
MNDA,Myeloid cell nuclear differentiation antigen
MNS1,Meiosis-specific nuclear structural protein 1
MNT,Max-binding protein MNT
MNX1,Motor neuron and pancreas homeobox protein 1
MOAP1,Modulator of apoptosis 1
MOB1A,MOB kinase activator 1A
MOB1B,MOB kinase activator 1B
MOB2,MOB kinase activator 2
MOB4,MOB-like protein phocein
MOCS1,Molybdenum cofactor biosynthesis protein 1
MOCS2,Molybdopterin synthase catalytic subunit
MOCS3,Adenylyltransferase and sulfurtransferase MOCS3
MOGAT2,2-acylglycerol O-acyltransferase 2
MOGAT3,2-acylglycerol O-acyltransferase 3
MOGS,Mannosyl-oligosaccharide glucosidase
MON1A,Vacuolar fusion protein MON1 homolog A
MON1B,Vacuolar fusion protein MON1 homolog B
MON2,Protein MON2 homolog
MORC2,ATPase MORC2
MORC3,MORC family CW-type zinc finger protein 3
MORC4,MORC family CW-type zinc finger protein 4
MORF4L1,Mortality factor 4-like protein 1
MORF4L2,Mortality factor 4-like protein 2
MORN4,MORN repeat-containing protein 4
MOSPD2,Motile sperm domain-containing protein 2
MOV10,Helicase MOV-10
MOXD1,DBH-like monooxygenase protein 1
MPC1,Mitochondrial pyruvate carrier 1
MPC1L,Mitochondrial pyruvate carrier 1-like protein
MPC2,Mitochondrial pyruvate carrier 2
MPDU1,Mannose-P-dolichol utilization defect 1 protein
MPDZ,Multiple PDZ domain protein
MPEG1,Macrophage-expressed gene 1 protein
MPG,DNA-3-methyladenine glycosylase
MPHOSPH10,U3 small nucleolar ribonucleoprotein protein MPP10
MPHOSPH6,M-phase phosphoprotein 6
MPHOSPH8,M-phase phosphoprotein 8
MPHOSPH9,M-phase phosphoprotein 9
MPIG6B,Megakaryocyte and platelet inhibitory receptor G6b
MPL,Thrombopoietin receptor
MPLKIP,M-phase-specific PLK1-interacting protein
MPO,Myeloperoxidase
MPP1,55 kDa erythrocyte membrane protein
MPP2,MAGUK p55 subfamily member 2
MPP3,MAGUK p55 subfamily member 3
MPP4,MAGUK p55 subfamily member 4
MPP7,MAGUK p55 subfamily member 7
MPPE1,Metallophosphoesterase 1
MPRIP,Myosin phosphatase Rho-interacting protein
MPV17,Protein Mpv17
MPV17L,Mpv17-like protein
MPV17L2,Mpv17-like protein 2
MPZ,Myelin protein P0
MR1,Major histocompatibility complex class I-related gene protein
MRAP,Melanocortin-2 receptor accessory protein
MRAP2,Melanocortin-2 receptor accessory protein 2
MRC1,Macrophage mannose receptor 1
MRC2,C-type mannose receptor 2
MRE11,Double-strand break repair protein MRE11
MRFAP1,MORF4 family-associated protein 1
MRFAP1L2,MORF4 family associated protein 1 like 2
MRGBP,MRG/MORF4L-binding protein
MRGPRF,Mas-related G-protein coupled receptor member F
MRGPRX2,Mas-related G-protein coupled receptor member X2
MRI1,Methylthioribose-1-phosphate isomerase
MRM1,"rRNA methyltransferase 1, mitochondrial"
MRM2,"rRNA methyltransferase 2, mitochondrial"
MRM3,"rRNA methyltransferase 3, mitochondrial"
MRNIP,MRN complex-interacting protein
MRPL10,Large ribosomal subunit protein uL10m
MRPL11,Large ribosomal subunit protein uL11m
MRPL12,Large ribosomal subunit protein bL12m
MRPL13,Large ribosomal subunit protein uL13m
MRPL14,Large ribosomal subunit protein uL14m
MRPL15,Large ribosomal subunit protein uL15m
MRPL16,Large ribosomal subunit protein uL16m
MRPL17,Large ribosomal subunit protein bL17m
MRPL18,Large ribosomal subunit protein uL18m
MRPL19,Large ribosomal subunit protein bL19m
MRPL2,Large ribosomal subunit protein uL2m
MRPL20,Large ribosomal subunit protein bL20m
MRPL21,Large ribosomal subunit protein bL21m
MRPL22,Large ribosomal subunit protein uL22m
MRPL23,Large ribosomal subunit protein uL23m
MRPL24,Large ribosomal subunit protein uL24m
MRPL27,Large ribosomal subunit protein bL27m
MRPL28,Large ribosomal subunit protein bL28m
MRPL3,Large ribosomal subunit protein uL3m
MRPL30,Large ribosomal subunit protein uL30m
MRPL32,Large ribosomal subunit protein bL32m
MRPL33,Large ribosomal subunit protein bL33m
MRPL34,Large ribosomal subunit protein bL34m
MRPL35,Large ribosomal subunit protein bL35m
MRPL36,Large ribosomal subunit protein bL36m
MRPL37,Large ribosomal subunit protein mL37
MRPL38,Large ribosomal subunit protein mL38
MRPL39,Large ribosomal subunit protein mL39
MRPL4,Large ribosomal subunit protein uL4m
MRPL40,Large ribosomal subunit protein mL40
MRPL41,Large ribosomal subunit protein mL41
MRPL42,Large ribosomal subunit protein mL42
MRPL43,Large ribosomal subunit protein mL43
MRPL44,Large ribosomal subunit protein mL44
MRPL45,Large ribosomal subunit protein mL45
MRPL46,Large ribosomal subunit protein mL46
MRPL47,Large ribosomal subunit protein uL29m
MRPL48,Large ribosomal subunit protein mL48
MRPL49,Large ribosomal subunit protein mL49
MRPL50,Large ribosomal subunit protein mL50
MRPL51,Large ribosomal subunit protein mL51
MRPL52,Large ribosomal subunit protein mL52
MRPL53,Large ribosomal subunit protein mL53
MRPL54,Large ribosomal subunit protein mL54
MRPL55,Large ribosomal subunit protein mL55
MRPL57,Large ribosomal subunit protein mL63
MRPL58,Large ribosomal subunit protein mL62
MRPL9,Large ribosomal subunit protein bL9m
MRPS10,Small ribosomal subunit protein uS10m
MRPS11,Small ribosomal subunit protein uS11m
MRPS12,Small ribosomal subunit protein uS12m
MRPS14,Small ribosomal subunit protein uS14m
MRPS15,Small ribosomal subunit protein uS15m
MRPS16,Small ribosomal subunit protein bS16m
MRPS17,Small ribosomal subunit protein uS17m
MRPS18A,Large ribosomal subunit protein mL66
MRPS18B,Small ribosomal subunit protein mS40
MRPS18C,Small ribosomal subunit protein bS18m
MRPS2,Small ribosomal subunit protein uS2m
MRPS21,Small ribosomal subunit protein bS21m
MRPS22,Small ribosomal subunit protein mS22
MRPS23,Small ribosomal subunit protein mS23
MRPS25,Small ribosomal subunit protein mS25
MRPS26,Small ribosomal subunit protein mS26
MRPS27,Small ribosomal subunit protein mS27
MRPS28,Small ribosomal subunit protein bS1m
MRPS30,Large ribosomal subunit protein mL65
MRPS31,Small ribosomal subunit protein mS31
MRPS34,Small ribosomal subunit protein mS34
MRPS36,Alpha-ketoglutarate dehydrogenase component 4
MRPS5,Small ribosomal subunit protein uS5m
MRPS6,Small ribosomal subunit protein bS6m
MRPS7,Small ribosomal subunit protein uS7m
MRPS9,Small ribosomal subunit protein uS9m
MRRF,"Ribosome-recycling factor, mitochondrial"
MRS2,"Magnesium transporter MRS2 homolog, mitochondrial"
MRTFA,Myocardin-related transcription factor A
MRTFB,Myocardin-related transcription factor B
MS4A1,B-lymphocyte antigen CD20
MS4A4A,Membrane-spanning 4-domains subfamily A member 4A
MS4A6A,Membrane-spanning 4-domains subfamily A member 6A
MS4A7,Membrane-spanning 4-domains subfamily A member 7
MS4A8,Membrane-spanning 4-domains subfamily A member 8
MSANTD4,Myb/SANT-like DNA-binding domain-containing protein 4
MSC,Musculin
MSGN1,Mesogenin-1
MSH2,DNA mismatch repair protein Msh2
MSH3,DNA mismatch repair protein Msh3
MSH6,DNA mismatch repair protein Msh6
MSI2,RNA-binding protein Musashi homolog 2
MSL1,Male-specific lethal 1 homolog
MSL2,E3 ubiquitin-protein ligase MSL2
MSL3,Male-specific lethal 3 homolog
MSMP,Prostate-associated microseminoprotein
MSN,Moesin
MSRA,Mitochondrial peptide methionine sulfoxide reductase
MSRB3,Methionine-R-sulfoxide reductase B3
MST1,Hepatocyte growth factor-like protein
MST1R,Macrophage-stimulating protein receptor
MSTN,Growth/differentiation factor 8
MSTO1,Protein misato homolog 1
MSX1,Homeobox protein MSX-1
MSX2,Homeobox protein MSX-2
MT1E,Metallothionein-1E
MT1F,Metallothionein-1F
MT1G,Metallothionein-1G
MT1X,Metallothionein-1X
MT3,Metallothionein-3
MTA1,Metastasis-associated protein MTA1
MTA2,Metastasis-associated protein MTA2
MTA3,Metastasis-associated protein MTA3
MTAP,S-methyl-5'-thioadenosine phosphorylase
MTARC1,Mitochondrial amidoxime-reducing component 1
MTARC2,Mitochondrial amidoxime reducing component 2
MT-ATP6,ATP synthase subunit a
MT-ATP8,ATP synthase protein 8
MTBP,Mdm2-binding protein
MTCH1,Mitochondrial carrier homolog 1
MTCH2,Mitochondrial carrier homolog 2
MTCL1,Microtubule cross-linking factor 1
MT-CO1,Cytochrome c oxidase subunit 1
MT-CO2,Cytochrome c oxidase subunit 2
MT-CO3,Cytochrome c oxidase subunit 3
MTCP1,Protein p13 MTCP-1
MT-CYB,Cytochrome b
MTDH,Protein LYRIC
MTERF1,"Transcription termination factor 1, mitochondrial"
MTERF2,"Transcription termination factor 2, mitochondrial"
MTERF3,"Transcription termination factor 3, mitochondrial"
MTERF4,"Transcription termination factor 4, mitochondrial"
MTF1,Metal regulatory transcription factor 1
MTF2,Metal-response element-binding transcription factor 2
MTFMT,"Methionyl-tRNA formyltransferase, mitochondrial"
MTFP1,Mitochondrial fission process protein 1
MTFR1,Mitochondrial fission regulator 1
MTG1,Mitochondrial ribosome-associated GTPase 1
MTG2,Mitochondrial ribosome-associated GTPase 2
MTHFD1,"C-1-tetrahydrofolate synthase, cytoplasmic"
MTHFD1L,"Monofunctional C1-tetrahydrofolate synthase, mitochondrial"
MTHFD2,"Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial"
MTHFR,Methylenetetrahydrofolate reductase (NADPH)
MTHFS,5-formyltetrahydrofolate cyclo-ligase
MTIF2,"Translation initiation factor IF-2, mitochondrial"
MTIF3,"Translation initiation factor IF-3, mitochondrial"
MTLN,Mitoregulin
MTM1,Myotubularin
MTMR1,Myotubularin-related protein 1
MTMR10,Myotubularin-related protein 10
MTMR11,Myotubularin-related protein 11
MTMR12,Myotubularin-related protein 12
MTMR14,Myotubularin-related protein 14
MTMR2,Myotubularin-related protein 2
MTMR3,Myotubularin-related protein 3
MTMR4,Myotubularin-related protein 4
MTMR6,Myotubularin-related protein 6
MTMR7,Myotubularin-related protein 7
MTMR8,Myotubularin-related protein 8
MTMR9,Myotubularin-related protein 9
MT-ND1,NADH-ubiquinone oxidoreductase chain 1
MT-ND2,NADH-ubiquinone oxidoreductase chain 2
MT-ND3,NADH-ubiquinone oxidoreductase chain 3
MT-ND4,NADH-ubiquinone oxidoreductase chain 4
MT-ND4L,NADH-ubiquinone oxidoreductase chain 4L
MT-ND5,NADH-ubiquinone oxidoreductase chain 5
MT-ND6,NADH-ubiquinone oxidoreductase chain 6
MTNR1A,Melatonin receptor type 1A
MTOR,Serine/threonine-protein kinase mTOR
MTPAP,"Poly(A) RNA polymerase, mitochondrial"
MTPN,Myotrophin
MTR,Methionine synthase
MTRES1,Mitochondrial transcription rescue factor 1
MTREX,Exosome RNA helicase MTR4
MTRF1,"Peptide chain release factor 1, mitochondrial"
MTRF1L,"Peptide chain release factor 1-like, mitochondrial"
MTRFR,Mitochondrial translation release factor in rescue
MT-RNR1,Mitochondrial-derived peptide MOTS-c
MT-RNR2,Humanin
MTRR,Methionine synthase reductase
MTSS1,Protein MTSS 1
MTSS2,Protein MTSS 2
MTTP,Microsomal triglyceride transfer protein large subunit
MTURN,Maturin
MTUS1,Microtubule-associated tumor suppressor 1
MTUS2,Microtubule-associated tumor suppressor candidate 2
MTX2,Metaxin-2
MUC1,Mucin-1
MUC13,Mucin-13
MUC16,Mucin-16
MUC17,Mucin-17
MUC2,Mucin-2
MUC20,Mucin-20
MUC5AC,Mucin-5AC
MUC5B,Mucin-5B
MUC7,Mucin-7
MUL1,Mitochondrial ubiquitin ligase activator of NFKB 1
MUS81,Crossover junction endonuclease MUS81
MUSK,"Muscle, skeletal receptor tyrosine-protein kinase"
MUTYH,Adenine DNA glycosylase
MVB12A,Multivesicular body subunit 12A
MVB12B,Multivesicular body subunit 12B
MVD,Diphosphomevalonate decarboxylase
MVK,Mevalonate kinase
MVP,Major vault protein
MX1,Interferon-induced GTP-binding protein Mx1
MX2,Interferon-induced GTP-binding protein Mx2
MXD1,Max dimerization protein 1
MXI1,Max-interacting protein 1
MXRA7,Matrix-remodeling-associated protein 7
MYADM,Myeloid-associated differentiation marker
MYADML2,Myeloid-associated differentiation marker-like protein 2
MYB,Transcriptional activator Myb
MYBBP1A,Myb-binding protein 1A
MYBL1,Myb-related protein A
MYBL2,Myb-related protein B
MYBPC1,"Myosin-binding protein C, slow-type"
MYBPC3,"Myosin-binding protein C, cardiac-type"
MYBPHL,Myosin-binding protein H-like
MYC,Myc proto-oncogene protein
MYCBP,c-Myc-binding protein
MYCBP2,E3 ubiquitin-protein ligase MYCBP2
MYCBPAP,MYCBP-associated protein
MYCL,Protein L-Myc
MYCN,N-myc proto-oncogene protein
MYCNOS,N-cym protein
MYCT1,Myc target protein 1
MYD88,Myeloid differentiation primary response protein MyD88
MYDGF,Myeloid-derived growth factor
MYEF2,Myelin expression factor 2
MYF5,Myogenic factor 5
MYF6,Myogenic factor 6
MYG1,MYG1 exonuclease
MYH1,Myosin-1
MYH10,Myosin-10
MYH14,Myosin-14
MYH15,Myosin-15
MYH2,Myosin-2
MYH4,Myosin-4
MYH6,Myosin-6
MYH7,Myosin-7
MYH8,Myosin-8
MYH9,Myosin-9
MYL1,"Myosin light chain 1/3, skeletal muscle isoform"
MYL10,Myosin regulatory light chain 10
MYL12B,Myosin regulatory light chain 12B
MYL2,"Myosin regulatory light chain 2, ventricular/cardiac muscle isoform"
MYL3,Myosin light chain 3
MYL4,Myosin light chain 4
MYL6,Myosin light polypeptide 6
MYL7,"Myosin regulatory light chain 2, atrial isoform"
MYLIP,E3 ubiquitin-protein ligase MYLIP
MYLK,"Myosin light chain kinase, smooth muscle"
MYLK2,"Myosin light chain kinase 2, skeletal/cardiac muscle"
MYMK,Protein myomaker
MYNN,Myoneurin
MYO10,Unconventional myosin-X
MYO16,Unconventional myosin-XVI
MYO18A,Unconventional myosin-XVIIIa
MYO18B,Unconventional myosin-XVIIIb
MYO19,Unconventional myosin-XIX
MYO1A,Unconventional myosin-Ia
MYO1B,Unconventional myosin-Ib
MYO1C,Unconventional myosin-Ic
MYO1E,Unconventional myosin-Ie
MYO1F,Unconventional myosin-If
MYO1G,Unconventional myosin-Ig
MYO3A,Myosin-IIIa
MYO5A,Unconventional myosin-Va
MYO5B,Unconventional myosin-Vb
MYO6,Unconventional myosin-VI
MYO7A,Unconventional myosin-VIIa
MYO7B,Unconventional myosin-VIIb
MYO9B,Unconventional myosin-IXb
MYOC,Myocilin
MYOCD,Myocardin
MYOD1,Myoblast determination protein 1
MYOF,Myoferlin
MYOG,Myogenin
MYOT,Myotilin
MYOZ1,Myozenin-1
MYPN,Myopalladin
MYRF,Myelin regulatory factor
MYSM1,Deubiquitinase MYSM1
MYT1,Myelin transcription factor 1
MZF1,Myeloid zinc finger 1
MZT1,Mitotic-spindle organizing protein 1
MZT2A,Mitotic-spindle organizing protein 2A
MZT2B,Mitotic-spindle organizing protein 2B
N4BP1,NEDD4-binding protein 1
N4BP2,NEDD4-binding protein 2
N4BP2L2,NEDD4-binding protein 2-like 2
N4BP3,NEDD4-binding protein 3
N6AMT1,Methyltransferase N6AMT1
NAA10,N-alpha-acetyltransferase 10
NAA11,N-alpha-acetyltransferase 11
NAA15,"N-alpha-acetyltransferase 15, NatA auxiliary subunit"
NAA16,"N-alpha-acetyltransferase 16, NatA auxiliary subunit"
NAA20,N-alpha-acetyltransferase 20
NAA25,"N-alpha-acetyltransferase 25, NatB auxiliary subunit"
NAA30,N-alpha-acetyltransferase 30
NAA35,"N-alpha-acetyltransferase 35, NatC auxiliary subunit"
NAA38,"N-alpha-acetyltransferase 38, NatC auxiliary subunit"
NAA40,N-alpha-acetyltransferase 40
NAA50,N-alpha-acetyltransferase 50
NAA60,N-alpha-acetyltransferase 60
NAA80,N-alpha-acetyltransferase 80
NAAA,N-acylethanolamine-hydrolyzing acid amidase
